Step,Reward,Average Reward,Cumulative Reward,Expected Utility,Expected Info Gain,Num Components
257,0,0.0,0,4.0,2.7412946,374.0
258,0,0.0,0,4.0,2.711198,376.0
259,0,0.0,0,4.0,2.7004695,378.0
260,0,0.0,0,5.0,1.3765333,380.0
261,0,0.0,0,5.0,2.653943,381.0
262,0,0.0,0,5.0,2.6497767,383.0
263,0,0.0,0,0.0,1.1863697,384.0
264,0,0.0,0,-5.3733925e-06,1.2331375,384.0
265,0,0.0,0,-1.0635722e-29,1.3142639,384.0
266,0,0.0,0,0.0,1.5104091,385.0
267,0,0.0,0,0.0,1.56496,385.0
268,0,0.0,0,0.0,1.6347892,385.0
269,0,0.0,0,0.0,1.557591,386.0
270,0,0.0,0,0.0,1.5494952,387.0
271,0,0.0,0,0.0,1.5050517,387.0
272,0,0.0,0,0.0,1.4916875,387.0
273,0,0.0,0,-5.393367e-06,1.0823264,387.0
274,0,0.0,0,-5.4515185e-06,1.2443727,388.0
275,0,0.0,0,-5.3686394e-06,1.2024424,389.0
276,0,0.0,0,-5.407815e-06,1.2530046,389.0
277,0,0.0,0,-5.3830354e-06,1.2386655,389.0
278,0,0.0,0,-5.406454e-06,1.2506442,389.0
279,0,0.0,0,-5.4285665e-06,1.273984,390.0
280,0,0.0,0,0.0,1.2833402,390.0
281,0,0.0,0,2.9997678,2.3859973,392.0
282,0,0.0,0,4.166664,2.3340735,395.0
283,0,0.0,0,4.6666603,2.2548237,397.0
284,0,0.0,0,3.9999936,2.27325,400.0
285,0,0.0,0,3.9999936,2.2669907,402.0
286,0,0.0,0,4.9999933,2.2143002,404.0
287,0,0.0,0,4.9999933,2.2173948,406.0
288,0,0.0,0,4.9999933,2.1844373,407.0
289,0,0.0,0,4.9999933,2.1348572,408.0
290,0,0.0,0,5.9999933,2.1732855,409.0
291,0,0.0,0,5.9999933,2.1415863,410.0
292,0,0.0,0,6.0,2.1814792,411.0
293,0,0.0,0,5.9999933,2.2070942,413.0
294,0,0.0,0,5.9999933,2.2523847,414.0
295,0,0.0,0,6.0,2.2552376,416.0
296,0,0.0,0,6.0,2.2833447,418.0
297,0,0.0,0,6.5,2.2740161,419.0
298,0,0.0,0,6.5,2.2615821,420.0
299,1,0.0,0,0.5,2.265987,422.0
300,0,0.0033333334,1,8.0,2.2756855,424.0
301,0,0.003322259,1,8.0,2.2957134,426.0
302,0,0.0033112583,1,8.0,2.3048835,428.0
303,0,0.0033003301,1,8.0,2.3457344,430.0
304,0,0.0032894737,1,8.0,2.3527908,432.0
305,0,0.0032786885,1,8.0,2.5927124,435.0
306,0,0.003267974,1,6.0,2.5927267,437.0
307,0,0.0032573289,1,6.0,2.6170769,439.0
308,0,0.0032467532,1,6.0,2.6429205,441.0
309,0,0.003236246,1,0.0,1.5383111,441.0
310,0,0.0032258064,1,0.0,1.5734361,441.0
311,0,0.003215434,1,4.0,2.3869352,442.0
312,0,0.0032051282,1,5.7696576,2.3399303,444.0
313,0,0.0031948881,1,6.0,2.3312464,446.0
314,0,0.0031847134,1,6.0,2.2981863,448.0
315,0,0.0031746032,1,6.0,2.3645725,449.0
316,0,0.003164557,1,7.0,2.2227356,451.0
317,0,0.0031545742,1,7.0,2.2116566,453.0
318,0,0.003144654,1,8.005558,2.1727448,455.0
319,0,0.0031347962,1,8.003705,2.1705723,456.0
320,0,0.003125,1,8.769524,2.25633,458.0
321,0,0.0031152647,1,8.775204,2.1908627,459.0
322,0,0.0031055901,1,8.775133,2.1847692,460.0
323,0,0.0030959751,1,9.005563,2.187651,461.0
324,0,0.0030864198,1,9.314159,2.210157,462.0
325,0,0.003076923,1,9.314036,2.2154002,463.0
326,0,0.0030674846,1,10.005563,2.2630587,464.0
327,0,0.003058104,1,9.774822,2.2805905,465.0
328,0,0.0030487804,1,10.005595,2.2271485,466.0
329,0,0.0030395137,1,7.5,1.860947,468.0
330,0,0.003030303,1,8.5,1.7042067,470.0
331,0,0.003021148,1,7.602724,1.67201,472.0
332,-1,0.003012048,1,-0.5,1.5825305,473.0
333,0,0.0,0,-9.504095e-34,1.4987897,475.0
334,0,0.0,0,1.0,1.6592137,476.0
335,0,0.0,0,1.0,1.5910769,478.0
336,0,0.0,0,1.0,1.184736,478.0
337,0,0.0,0,0.0,1.2984476,478.0
338,0,0.0,0,0.0,1.1654046,479.0
339,0,0.0,0,1.0,2.138916,480.0
340,0,0.0,0,1.0,2.2812414,482.0
341,0,0.0,0,2.0,2.0868857,482.0
342,0,0.0,0,0.0,1.2727339,482.0
343,0,0.0,0,0.0,1.2847918,483.0
344,0,0.0,0,0.0,1.2967901,483.0
345,0,0.0,0,0.0,1.3464162,483.0
346,0,0.0,0,0.0,1.3873446,484.0
347,0,0.0,0,0.0,1.3885155,485.0
348,0,0.0,0,0.0,1.3592045,487.0
349,0,0.0,0,0.0,1.3325241,488.0
350,0,0.0,0,0.0,1.3180394,488.0
351,0,0.0,0,0.0,1.3241612,488.0
352,0,0.0,0,0.0,1.3220593,488.0
353,0,0.0,0,0.0,1.336522,488.0
